Timestamp,SequenceNumber,MavlinkCommand,IPSourceHost,TCPSourcePort,IPDestHost,TCPDestPort,PacketLength
1679497293.680521999,3927732180,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497293.680551535,4266030291,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497293.680581041,3927732210,,172.16.0.8,5760,10.241.115.1,38510,80
1679497293.680609942,4266030321,,172.16.0.8,5760,10.241.115.1,46882,278
1679497293.693191480,3774048400,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693261408,3774048414,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693298485,3774048428,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693342588,3774048442,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693413220,3774048456,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693443705,3774048470,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693473257,3774048484,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693520785,3774048498,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693606696,3774048512,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.693639579,3774048526,20,10.241.115.1,46882,172.16.0.8,5760,78
1679497293.725542634,4266030547,22,172.16.0.8,5760,10.241.115.1,46882,287
1679497293.725585088,3927732238,102,172.16.0.8,5760,10.241.115.1,38510,485
1679497293.725632465,3774048540,20,10.241.115.1,46882,172.16.0.8,5760,626
1679497293.725709768,3927732671,20,172.16.0.8,5760,10.241.115.1,38510,66
1679497293.725820121,4266030782,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.726216607,4266030911,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.734462997,3927732685,20,172.16.0.8,5760,10.241.115.1,38510,376
1679497293.743493920,4266030980,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.743595483,4266031109,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.747517274,3927733009,20,172.16.0.8,5760,10.241.115.1,38510,290
1679497293.747628448,3927733247,20,172.16.0.8,5760,10.241.115.1,38510,290
1679497293.840339539,3927733781,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497293.840425444,4266031178,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497293.840456360,3927733818,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497293.840478135,4266031215,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497293.840486489,3927733855,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497293.840503939,4266031252,33,172.16.0.8,5760,10.241.115.1,46882,92
1679497293.840511420,4266031292,2,172.16.0.8,5760,10.241.115.1,46882,75
1679497293.840535669,4266031315,,172.16.0.8,5760,10.241.115.1,46882,92
1679497293.885504819,3927733895,2,172.16.0.8,5760,10.241.115.1,38510,863
1679497293.885530408,4266031355,,172.16.0.8,5760,10.241.115.1,46882,800
1679497293.885548892,4266032103,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497293.885559130,4266032140,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.885620691,4266032269,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.886304968,3927734706,22,172.16.0.8,5760,10.241.115.1,38510,287
1679497293.956367918,3927734941,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497293.956446364,4266032338,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.956482951,3927735070,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497293.965453974,4266032467,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.965506662,3927735139,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497293.965516060,4266032536,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.965539988,4266032665,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.974704796,3927735268,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497293.974766777,3927735337,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497293.974786286,4266032734,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497293.976508866,4266032771,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497293.976535876,4266032900,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497293.982985093,3927735374,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497294.036263029,3927735572,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.036323995,4266032969,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.036341996,3927735701,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.045853973,4266033098,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.045882538,3927735770,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497294.045893198,4266033167,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497294.045900556,4266033207,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497294.045908077,4266033237,,172.16.0.8,5760,10.241.115.1,46882,80
1679497294.055127758,3927735810,74,172.16.0.8,5760,10.241.115.1,38510,308
1679497294.055148234,4266033265,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497294.076375234,3927736066,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.076438820,4266033463,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.102126382,3927736103,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.107112290,4045124890,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497294.111369493,4266033500,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.111399041,3927736232,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.111417989,4266033629,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.111436506,3927736301,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497294.111447550,4266033698,0,172.16.0.8,5760,10.241.115.1,46882,73
1679497294.111456278,3927736322,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.120647835,4266033719,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.120689118,4266033848,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.120730092,3927736451,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.156311917,3927736520,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.156392355,4266033917,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.156407911,3927736649,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.165276660,4266034046,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.174497359,3927736718,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.174551124,4266034115,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.174565002,3927736755,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.174573073,4266034152,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.174579900,3927736792,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.174586445,4266034189,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.174609092,3927736829,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.174631047,4266034226,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.176553430,4266034263,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.176571359,4266034392,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.177076822,3774049114,0,10.241.115.1,46882,172.16.0.8,5760,73
1679497294.197523360,3927736866,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497294.197612732,3927737064,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497294.213322491,3927737085,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.213374950,4266034461,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.222356838,3927737214,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.222389494,4266034590,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.244456243,3927737283,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.244531661,4266034659,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.244544315,3927737412,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.244552671,4266034788,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.276327193,3927737481,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.276368892,4266034857,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.285252204,3927737518,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.294308482,4266034894,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.294343627,3927737647,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.294353564,4266035023,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.310496576,3927737716,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.310537808,4266035092,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.310553068,3927737845,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.310562542,4266035221,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.356358781,3927737914,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.356401097,4266035290,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.356414176,3927738043,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.365183337,4266035419,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.374743637,3927738112,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.374793108,4266035488,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.374804347,3927738149,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.374814390,4266035525,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.374845855,3927738186,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.374882378,4266035562,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.384965325,3927738223,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.384987015,4266035599,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.457326824,3927738421,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.457395736,4266035797,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.457467328,3927738550,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.457522662,4266035926,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.556199459,3927738619,30,172.16.0.8,5760,10.241.115.1,38510,150
1679497294.556218492,4266035995,30,172.16.0.8,5760,10.241.115.1,46882,150
1679497294.605741819,4266036093,102,172.16.0.8,5760,10.241.115.1,46882,881
1679497294.605789322,4266036922,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.605906619,3927738717,102,172.16.0.8,5760,10.241.115.1,38510,918
1679497294.605928100,3927739583,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.605941658,4266036959,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.605970466,3927739712,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.606462481,4266037088,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.614563037,3927739781,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.615585595,4266037157,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497294.620645021,4045124908,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497294.638160692,3927739910,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.638214341,4266037355,0,172.16.0.8,5760,10.241.115.1,46882,73
1679497294.638235452,3927739979,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497294.638251071,4266037376,1,172.16.0.8,5760,10.241.115.1,46882,95
1679497294.638282461,3927740022,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497294.638319813,4266037419,125,172.16.0.8,5760,10.241.115.1,46882,69
1679497294.663553690,3927740039,,172.16.0.8,5760,10.241.115.1,38510,70
1679497294.663584596,4266037436,,172.16.0.8,5760,10.241.115.1,46882,70
1679497294.663597444,3927740057,62,172.16.0.8,5760,10.241.115.1,38510,72
1679497294.663622773,4266037454,62,172.16.0.8,5760,10.241.115.1,46882,72
1679497294.663630642,3927740077,42,172.16.0.8,5760,10.241.115.1,38510,444
1679497294.672379630,4266037474,42,172.16.0.8,5760,10.241.115.1,46882,444
1679497294.672415275,3927740469,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.672436306,4266037866,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.672455830,3927740506,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.672490468,4266037903,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.673143898,4266037940,22,172.16.0.8,5760,10.241.115.1,46882,126
1679497294.681138936,4266038014,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.698694801,3927740543,22,172.16.0.8,5760,10.241.115.1,38510,324
1679497294.754323478,3927740815,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.754352567,4266038212,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.754441047,3927740944,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.754486124,4266038341,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.756264200,3927741013,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.756278843,4266038410,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.756327440,3927741142,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.765392738,4266038539,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.765412430,4266038143,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.774414939,3927741211,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.774448042,4266038608,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497294.783226066,3927741248,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.792567830,4266038645,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497294.792646039,3927741377,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.792662455,4266038774,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497294.880291424,3927741644,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497294.880389373,4266039041,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497294.880453861,3927741684,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497294.880491161,4266039081,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497294.880507791,3927741714,,172.16.0.8,5760,10.241.115.1,38510,80
1679497294.941871498,3927741742,102,172.16.0.8,5760,10.241.115.1,38510,485
1679497294.941956598,4266039111,,172.16.0.8,5760,10.241.115.1,46882,513
1679497294.942009714,3927742175,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497294.950613998,3927742304,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497294.950672681,4266039572,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497294.952711268,4266039770,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497294.996334624,3927742373,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497294.996391725,3927742571,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497294.996419729,4266039968,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.005317781,3927742608,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.005386253,4266040005,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.005446313,3927742645,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.005477100,4266040042,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.014365752,3927742682,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497295.014410864,4266040079,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497295.014422467,3927742880,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.015390502,3927743009,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497295.015435645,4266040277,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497295.076332050,3927743078,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.076380654,4266040475,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497295.076439290,3927743207,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497295.085214627,4266040604,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497295.085244938,3927743276,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.085263562,4266040673,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.085295810,3927743313,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.094627618,4266040710,102,172.16.0.8,5760,10.241.115.1,46882,271
1679497295.094672857,3927743442,103,172.16.0.8,5760,10.241.115.1,38510,142
1679497295.100253591,4045124947,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497295.108661387,3927743532,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497295.108704187,4266040929,33,172.16.0.8,5760,10.241.115.1,46882,92
1679497295.108734043,3927743572,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497295.108742273,4266040969,2,172.16.0.8,5760,10.241.115.1,46882,75
1679497295.108766818,3927743595,,172.16.0.8,5760,10.241.115.1,38510,92
1679497295.108773313,4266040992,,172.16.0.8,5760,10.241.115.1,46882,92
1679497295.108802195,3927743635,,172.16.0.8,5760,10.241.115.1,38510,66
1679497295.156224689,3927743649,136,172.16.0.8,5760,10.241.115.1,38510,390
1679497295.165755122,4266041032,,172.16.0.8,5760,10.241.115.1,46882,404
1679497295.165802918,3927743987,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.165853483,4266041384,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497295.165904435,3927744116,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497295.165995180,4266041513,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497295.174670844,3927744185,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.174706199,4266041582,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.174733361,3927744222,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.174786042,4266041619,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.192575766,3927744259,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.192617809,4266041656,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497295.192633609,3927744388,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497295.192650943,4266041785,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497295.193235155,3774049135,0,10.241.115.1,46882,172.16.0.8,5760,73
1679497295.236213363,3927744457,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497295.236259670,3927744478,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497295.236270426,4266041854,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497295.245336080,3927744607,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497295.245364140,4266041983,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497295.245378153,3927744676,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497295.245407379,4266042052,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497295.245433212,3927744716,74,172.16.0.8,5760,10.241.115.1,38510,83
1679497295.245443121,4266042092,74,172.16.0.8,5760,10.241.115.1,46882,83
1679497295.245450741,3927744747,,172.16.0.8,5760,10.241.115.1,38510,80
1679497295.245458066,4266042123,,172.16.0.8,5760,10.241.115.1,46882,80
1679497295.254802336,3927744775,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497295.255586385,4266042151,102,172.16.0.8,5760,10.241.115.1,46882,250
1679497295.306564922,3774049156,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306645013,3774049170,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306709640,3774049184,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306769065,3774049198,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306826506,3774049212,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306885393,3774049226,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306925230,3774049240,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.306979637,3774049254,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.307037467,3774049268,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.307382510,3774049282,20,10.241.115.1,46882,172.16.0.8,5760,66
1679497295.315459671,3927744973,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497295.315487387,4266042349,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497295.315499392,3927745010,22,172.16.0.8,5760,10.241.115.1,38510,89
